link,headline,episode,posted_by,main_link,rate,ratingcount,genre,japanese_title,synonims,english_title,status,type,source,duration,total_episode,season,studio,producers,released
https://samehadaku.email/mission-yozakura-family-episode-13/,Mission Yozakura Family Episode 13,13,Mumun,https://samehadaku.email/anime/mission-yozakura-family/,7.47,"17,224",Action|Comedy|Shounen,Japanese 夜桜さんちの大作戦,Synonyms Yozakura-san Chi no Daisakusen,English Mission of Yozakura family,Status Completed,Type TV,Source Manga,Duration 24 min. per ep.,Total Episode 27,Season Spring 2024,Studio Silver Link.,"Producers JR East Marketing & Communications, Mainichi Broadcasting System, NBCUniversal Entertainment Japan, Pierrot, Shueisha","Released:  Apr 7, 2024 to Oct 6, 2024"
https://samehadaku.email/captain-tsubasa-season-2-junior-youth-hen-episode-39-end/,Captain Tsubasa Season 2: Junior Youth-hen Episode 39 [END],39,Urusai,https://samehadaku.email/anime/captain-tsubasa-season-2-junior-youth-hen/,7.41,"2,909",Shounen|Sports|Team Sports,Japanese キャプテン翼シーズン2 ジュニアユース編,,,Status Completed,Type TV,Source Manga,Duration 22 min. per ep.,Total Episode 39,Season Fall 2023,Studio Studio Kai,Producers ,"Released:  Oct 1, 2023 to Jun 30, 2024"
https://samehadaku.email/sentai-daishikkaku-episode-12-end/,Sentai Daishikkaku Episode 12 [END],12,Urusai,https://samehadaku.email/anime/sentai-daishikkaku/,7.49,"17,941",Action|Sci-Fi|Shounen,Japanese 戦隊大失格 ,Synonyms Ranger Reject ,English Go! Go! Loser Ranger! ,Status Completed,Type TV,Source Manga ,Duration 23 min. per ep. ,Total Episode 12,Season Spring 2024,Studio Yostar Pictures,Producers Shochiku,"Released:  Apr 7, 2024 to Jun 30, 2024"
https://samehadaku.email/one-piece-episode-1110/,One Piece Episode 1110,1110,Mumun,https://samehadaku.email/anime/one-piece/,8.71,"1,304,239",Action|Adventure|Comedy|Drama|Fantasy|Shounen|Super Power,Japanese ONE PIECE,Synonyms OP,English One Piece,Status Ongoing,Type TV,Source Manga,Duration 24 min.,Total Episode Unknown,Season Fall 1999,Studio Toei Animation,"Producers Fuji TV, Shueisha, TAP","Released:  Oct 20, 1999 to ?"
https://samehadaku.email/karasu-wa-aruji-wo-erabanai-episode-13/,Karasu wa Aruji wo Erabanai Episode 13,13,Biasa,https://samehadaku.email/anime/karasu-wa-aruji-wo-erabanai/,8,"8,527 ",Fantasy|Historical,Japanese  烏は主を選ばない,Synonyms The Crow Does Not Choose the Lord,English Yatagarasu: The Raven Does Not Choose Its Master,Status Completed,Type TV,Source Novel,"Duration Apr 6, 2024 to Sep 21, 2024",Total Episode 20,Season Spring 2024,Studio Pierrot,"Producers NHK, NHK Enterprises","Released:  Apr 6, 2024 to ?"
https://samehadaku.email/the-new-gate-episode-12-end/,The New Gate Episode 12 [END],12 END,Biasa,https://samehadaku.email/anime/the-new-gate/,6.6," 3,474 ",Action|Adventure|Fantasy|Isekai,Japanese The New Gate,,English The New Gate,Status Completed,Type TV,Source  Light novel,Duration 23 min,Total Episode 12,Season Spring 2024,"Studio Cloud Hearts, Yokohama Animation Lab",Producers Studio Bus,"Released:  Apr 14, 2024 to Jun 30, 2024"
https://samehadaku.email/the-fable-episode-13/,The Fable Episode 13,13,Urusai,https://samehadaku.email/anime/the-fable/,7.92,"11,089",Adult Cast|Comedy|Organized Crime|Seinen,Japanese ザ・ファブル ,,English The Fable ,Status Completed,Type TV,Source Manga ,Duration 22 min. per ep. ,Total Episode 25,Season Spring 2024,Studio Tezuka Productions,"Producers Audio Planning U, VAP","Released:  Apr 7, 2024 to Sep 29, 2024"
https://samehadaku.email/kaijuu-8-gou-episode-12-end/,Kaijuu 8-gou Episode 12 [END],12 END,Biasa,https://samehadaku.email/anime/kaijuu-8-gou/,8.2,"13,326 ",Action|Military|Sci-Fi,Japanese  怪獣8号,"Synonyms 8Kaijuu, Monster #8, Kaiju No.Eight",English Kaiju No. 8,Status Completed,Type TV,Source Manga,Duration 23 min. per ep.,Total Episode 12,Season Spring 2024,Studio Production I.G,"Producers Khara, Shueisha, TOHO animation","Released:  Apr 13, 2024 to Jun 29, 2024"
https://samehadaku.email/boku-no-hero-academia-season-7-episode-9/,Boku no Hero Academia Season 7 Episode 9,9,Urusai,https://samehadaku.email/anime/boku-no-hero-academia-season-7/,8.01,"50,648",Action|School|Shounen|Super Power,Japanese 僕のヒーローアカデミア 第7期 ,Synonyms My Hero Academia 7 ,English My Hero Academia Season 7 ,Status Completed,Type TV,Source Manga,Duration 23 min. ,Total Episode 21,Season Spring 2024,Studio Bones,Producers Shueisha,"Released:  May 4, 2024 to Oct 12, 2024"
https://samehadaku.email/maou-gakuin-no-futekigousha-season-2-episode-22/,Maou Gakuin no Futekigousha Season 2 Episode 22,22,Mumun,https://samehadaku.email/anime/maou-gakuin-no-futekigousha-season-2-part-2/,6.48,"16,102",Action|Fantasy|Mythology|Reincarnation|School,"Japanese Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2","Synonyms Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2, Maou Gakuin no Futekigousha 2nd Season, The Misfit of Demon King Academy 2nd Season",English The Misfit of Demon King Academy II Part 2,Status Completed,Type TV,Source Light novel,Duration 23 min. per ep.,Total Episode 12,Season Spring 2024,Studio Silver Link.,"Producers ADK Marketing Solutions, Aniplex, AT-X, BS11, Contents Seed, Docomo Anime Store, Kadokawa, Medicos Entertainment, Movic, qooop, Tokyo MX, Yomiuri Telecasting","Released:  Apr 12, 2024 to Jul 25, 2024"
https://samehadaku.email/mahouka-koukou-no-rettousei-season-3-episode-13-end/,Mahouka Koukou no Rettousei Season 3 Episode 13 [END],13,Mumun,https://samehadaku.email/anime/mahouka-koukou-no-rettousei-season-3/,7.29,"11,815",Action|Fantasy|Romance|School|Sci-Fi,Japanese 魔法科高校の劣等生 第3シーズン,Synonyms Mahouka Koukou no Rettousei 3rd Season,English The Irregular at Magic High School Season 3,Status Completed,Type TV,Source Light novel,Duration 23 min. per ep.,Total Episode 13,Season Spring 2024,Studio 8bit,"Producers Aniplex, Kadokawa, Movic, Square Enix, Straight Edge","Released:  Apr 5, 2024 to Jun 28, 2024"
https://samehadaku.email/tensei-shitara-slime-datta-ken-season-3-episode-13/,Tensei shitara Slime Datta Ken Season 3 Episode 13,13,Urusai,https://samehadaku.email/anime/tensei-shitara-slime-datta-ken-season-3/,7.80,"66,651",Action|Adventure|Comedy|Fantasy|Isekai|Reincarnation|Shounen,Japanese 転生したらスライムだった件 第3期 ,Synonyms Tensura 3 ,English That Time I Got Reincarnated as a Slime Season 3 ,Status Completed,Type TV,Source  Manga,Duration 24 min. per ep. ,Total Episode 24,Season Spring 2024,Studio 8bit,Producers Kodansha,"Released:  Apr 5, 2024 to Sep 27, 2024"
https://samehadaku.email/code-geass-dakkan-no-roze-episode-2/,Code Geass: Dakkan no Rozé Episode 2,2,Urusai,https://samehadaku.email/anime/code-geass-dakkan-no-roze/,7.15,"4,166",Action|Drama|Mecha|Military|Sci-Fi|Super Power,Japanese コードギアス 奪還のロゼ,,English Code Geass: Rozé of the Recapture ,Status Completed,Type ONA,Source Original,Duration 24 min. per ep.,Total Episode 12,,Studio Sunrise,Producers Bandai Namco Filmworks,"Released:  Jun 21, 2024 to Sep 6, 2024"
https://samehadaku.email/seishun-buta-yarou-wa-randoseru-girl-no-yume-wo-minai-movie/,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai Movie,Movie,Biasa,https://samehadaku.email/anime/seishun-buta-yarou-wa-randoseru-girl-no-yume-wo-minai/,8.2,"9,308",Drama|Romance|School|Supernatural,Japanese 青春ブタ野郎はランドセルガールの夢を見ない,,English Rascal Does Not Dream of a Knapsack Kid,Status Completed,Type Movie,Source  Light novel,Duration 1 hr. 15 min.,Total Episode 1,Season Movie,Studio CloverWorks,Producers Aniplex,"Released:  Dec 1, 2023"
https://samehadaku.email/wind-breaker-episode-13-end/,Wind Breaker Episode 13 [END],13,Mumun,https://samehadaku.email/anime/wind-breaker/,7.85,"46,381",Action|Delinquents|School,Japanese WIND BREAKER,"Synonyms Winbre, WBK",English Wind Breaker,Status Completed,Type TV,Source Web manga,Duration 23 min. per ep.,Total Episode 13,Season Spring 2024,Studio CloverWorks,"Producers Aniplex, Kodansha, Mainichi Broadcasting System, Tohan Corporation","Released:  Apr 5, 2024 to Jun 28, 2024"
https://samehadaku.email/isekai-suicide-squad-episode-3/,Isekai Suicide Squad Episode 3,3,Biasa,https://samehadaku.email/anime/isekai-suicide-squad/,6.9,"10,473 ",Action|Isekai,Japanese 異世界スーサイド・スクワッド,,English Suicide Squad Isekai,Status Completed,Type TV,Source Other,Duration 24 min. per ep.,Total Episode 10,Season Summer 2024,Studio Wit Studio,"Producers Magic Capsule, ONEMUSIC, Warner Bros. Japan","Released:  Jul 6, 2024 to ?"
https://samehadaku.email/isekai-suicide-squad-episode-2/,Isekai Suicide Squad Episode 2,2,Biasa,https://samehadaku.email/anime/isekai-suicide-squad/,6.9,"10,473 ",Action|Isekai,Japanese 異世界スーサイド・スクワッド,,English Suicide Squad Isekai,Status Completed,Type TV,Source Other,Duration 24 min. per ep.,Total Episode 10,Season Summer 2024,Studio Wit Studio,"Producers Magic Capsule, ONEMUSIC, Warner Bros. Japan","Released:  Jul 6, 2024 to ?"
https://samehadaku.email/isekai-suicide-squad-episode-1/,Isekai Suicide Squad Episode 1,1,Biasa,https://samehadaku.email/anime/isekai-suicide-squad/,6.9,"10,473 ",Action|Isekai,Japanese 異世界スーサイド・スクワッド,,English Suicide Squad Isekai,Status Completed,Type TV,Source Other,Duration 24 min. per ep.,Total Episode 10,Season Summer 2024,Studio Wit Studio,"Producers Magic Capsule, ONEMUSIC, Warner Bros. Japan","Released:  Jul 6, 2024 to ?"
https://samehadaku.email/viral-hit-episode-12-end/,Viral Hit Episode 12 [END],12,Mumun,https://samehadaku.email/anime/viral-hit/,7.24,"9,533",Action|Martial Arts,Japanese Kenka Dokugaku,"Synonyms Kenka Dokugaku, Ssaumdokhak, How to Fight, 싸움독학",English Viral Hit,Status Completed,Type TV,Source Web manga,Duration 22 min. per ep.,Total Episode 12,Season Spring 2024,Studio Okuruto Noboru,"Producers BS Fuji, Crunchyroll, Dentsu, Fuji TV, Fujipacific Music, GAGA, Line Digital Frontier, Slow Curve","Released:  Apr 11, 2024 to Jun 27, 2024"
https://samehadaku.email/maougun-saikyou-no-majutsushi-wa-ningen-datta-episode-1/,Maougun Saikyou no Majutsushi wa Ningen datta Episode 1,1,Urusai,https://samehadaku.email/anime/maougun-saikyou-no-majutsushi-wa-ningen-datta/,6.30,"14,575",Action|Adventure|Fantasy|Isekai|Reincarnation,Japanese 魔王軍最強の魔術師は人間だった ,Synonyms The Maou Army's Strongest Magician Was a Human ,English The Strongest Magician in the Demon Lord's Army Was a Human ,Status Completed,Type TV,Source Manga,Duration 23 min. ,Total Episode 12,Season Summer 2024,Studio Studio A-CAT,"Producers Bit grooove promotion, Pony Canyon","Released:   Jul 3, 2024 to Sep 11, 2024"
https://samehadaku.email/date-a-live-season-5-episode-12-end/,Date A Live Season 5 Episode 12 [END],12,Urusai,https://samehadaku.email/anime/date-a-live-v/,7.95,"11,442",Action|Fantasy|Harem|Romance|School|Sci-Fi,Japanese デート・ア・ライブⅤ ,"Synonyms Date A Live 5, Date A Live Fifth Season, DAL 5 ",English Date A Live V ,Status Completed,Type TV,Source Light novel ,Duration 23 min. per ep. ,Total Episode 12,Season Spring 2024,Studio GEEK TOYS,"Producers Kadokawa, Nippon Columbia","Released:  Apr 10, 2024 to Jun 26, 2024 "
https://samehadaku.email/kaii-to-otome-to-kamikakushi-episode-12-end/,Kaii to Otome to Kamikakushi Episode 12 [END],12,Urusai,https://samehadaku.email/anime/kaii-to-otome-to-kamikakushi/,6.86,"9,945",Mystery|Supernatural,Japanese 怪異と乙女と神隠し ,"Synonyms Mysteries, Maidens, And Mysterious Disappearances, Totokami ",,Status Completed,Type TV,Source Web manga ,Duration 23 min. per ep. ,Total Episode 12,Season Spring 2024,Studio Zero-G,"Producers dugout, flying DOG, Kadokawa","Released:  Apr 10, 2024 to Jun 26, 2024 "
https://samehadaku.email/boukyaku-battery-episode-11/,Boukyaku Battery Episode 11,11,Biasa,https://samehadaku.email/anime/boukyaku-battery/,7.09,"3,380",School|Sports|Team,Japanese  忘却バッテリー,Synonyms Jump Special Anime Festa 2020,English Oblivion Battery,Status Completed,Type TV,Source Manga,Duration 23 min per epi,Total Episode 12,Season Spring 2024,Studio MAPPA,Producers Kadokawa,"Released:  Apr 10, 2024 to ? Jul 2, 2024"
https://samehadaku.email/unnamed-memory-episode-12/,Unnamed Memory Episode 12,12 End,Biasa,https://samehadaku.email/anime/unnamed-memory/,6.82,"12,475",Adventure|Fantasy|Romance,Japanese  Unnamed Memory,,English  Unnamed Memory,Status Completed,Type TV,Source  Light novel,Duration 23 min per epi,Total Episode 12,Season Spring 2024,Studio Kadokawa,Producers ENGI,"Released:  Apr 9, 2024 to ? Ju 25, 2024"
https://samehadaku.email/kimitachi-wa-dou-ikiru-ka-movie/,Kimitachi wa Dou Ikiru ka Movie,Movie,Biasa,https://samehadaku.email/anime/kimitachi-wa-dou-ikiru-ka/,7.6,"44,472",Adventure|Anthropomorphic|Award Winning|Drama|Fantasy|Isekai,Japanese  君たちはどう生きるか,Synonyms How Do You Live?,English The Boy and the Heron,Status Completed,Type Movie,Source Original,Duration 2 hr. 3 min.,Total Episode 1,Season Movie,Studio Studio Ghibli,Producers ,"Released:   Jul 14, 2023"
https://samehadaku.email/ookami-to-koushinryou-2024-episode-13/,Ookami to Koushinryou (2024) Episode 13,13,Mumun,https://samehadaku.email/anime/ookami-to-koushinryou-merchant-meets-the-wise-wolf/,8.05,"26,728",Adult Cast|Adventure|Drama|Fantasy|Romance,Japanese 狼と香辛料 MERCHANT MEETS THE WISE WOLF,"Synonyms Ookami to Koushinryou 2024, Spice and Wolf",English Spice and Wolf: Merchant Meets the Wise Wolf,Status Ongoing,Type TV,Source Light novel,Duration 23 min. per ep.,Total Episode 25,Season Spring 2024,Studio Passione,Producers Enishiya,"Released:  Apr 2, 2024 to ?"
https://samehadaku.email/tsuki-ga-michibiku-isekai-douchuu-season-2-episode-25/,Tsuki ga Michibiku Isekai Douchuu Season 2 Episode 25,25 END,Biasa,https://samehadaku.email/anime/tsuki-ga-michibiku-isekai-douchuu-season-2/,7.71,"13,825",Action|Adventure|Comedy|Fantasy|Isekai,Japanese 月が導く異世界道中 第二幕,,English Tsukimichi -Moonlit Fantasy- Season 2 ,Status Completed,Type TV,Source Light novel ,Duration 23 min. ,Total Episode 23 min. per ep.,Season Winter 2024,Studio J.C.Staff,"Producers A-Sketch, AlphaPolis, AQUA ARIS, BS NTV, CTW, DMM.com, Mainichi Broadcasting System, Medicos Entertainment, NetEase, Nippon Television Network, Tokyo MX","Released:  Jan 8, 2024 to ? "
https://samehadaku.email/lv2-kara-cheat-datta-motoyuusha-episode-12-end/,Lv2 kara Cheat datta Motoyuusha Episode 12 [END],12,Urusai,https://samehadaku.email/anime/lv2-kara-cheat-datta-motoyuusha-kouho-no-mattari-isekai-life/,7.01,"24,398",Adventure|Fantasy|Isekai|Romance,Japanese Lv2からチートだった元勇者候補のまったり異世界ライフ ,"Synonyms The Laid-back Life in Another World of the Ex-Hero Candidate Who Turned out to be a Cheat from Level 2, Chillin Different World Life of the Ex-Brave Candidate was Cheat from Lv2 ",English Chillin' in Another World with Level 2 Super Cheat Powers ,Status Completed,Type TV,Source Light novel ,Duration 24 min. per ep. ,Total Episode 12,Season Spring 2024,Studio J.C.Staff,"Producers Magic Capsule, Pony Canyon","Released:  Apr 8, 2024 to Jun 24, 2024"
https://samehadaku.email/kami-wa-game-ni-ueteiru-episode-13-end/,Kami wa Game ni Ueteiru Episode 13 [END],13,Mumun,https://samehadaku.email/anime/kami-wa-game-ni-ueteiru/,6.20,"10,910",Ecchi|Fantasy|High Stakes Game|Strategy Game|Suspense,Japanese 神は遊戯に飢えている。,"Synonyms Kami wa Yuugi ni Ueteiru., The Ultimate Game-Battles of a Boy and the Gods, Kami wa Game ni Ueteiru.: Kamigami ni Idomu Shounen no Kyuukyoku Zunousen",English Gods' Game We Play,Status Completed,Type TV,Source Light novel,Duration 23 min. per ep.,Total Episode 13,Season Spring 2024,Studio LIDENFILMS,"Producers AT-X, bilibili, Bit grooove promotion, Crunchyroll, Kadokawa, Pony Canyon, Sammy, Ultra Super Pictures","Released:  Apr 1, 2024 to ?"
https://samehadaku.email/blue-archive-episode-12-end/,Blue Archive Episode 12 [END],12,Mumun,https://samehadaku.email/anime/blue-archive-the-animation/,7.36,"10,015",Action|Fantasy|School,Japanese ブルーアーカイブ The Animation,Synonyms Blue Archive,,Status Completed,Type TV,Source Game,Duration 23 min. per ep.,Total Episode 12,Season Spring 2024,"Studio Studio CANDY BOX, Studio Mausu, Yostar Pictures","Producers Bushiroad, INCS toenter, JR East Marketing & Communications, Nexon, RAY, Shochiku, Studio CANDY BOX, Studio Mausu, Yostar, Yostar Pictures","Released:  Apr 7, 2024 to ?"
https://samehadaku.email/tensei-kizoku-kantei-skill-de-nariagaru-episode-12-end/,"Tensei Kizoku, Kantei Skill de Nariagaru Episode 12 [END]",12,Urusai,https://samehadaku.email/anime/tensei-kizoku-kantei-skill-de-nariagaru/,7.11,"16,917",Adventure|Fantasy|Isekai|Reincarnation,Japanese 転生貴族、鑑定スキルで成り上がる ,Synonyms Reincarnated as an Aristocrat with an Appraisal Skill ,"English As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World ",Status Completed,Type TV,Source Light novel ,Duration 23 min. ,Total Episode 12,Season Spring 2024,Studio studio MOTHER,Producers Lantis,"Released:  Apr 7, 2024 to Jun 23, 2024"
https://samehadaku.email/kimetsu-no-yaiba-season-4-hashira-geiko-hen-episode-7/,Kimetsu no Yaiba Season 4 Hashira Geiko-hen Episode 7,7,Mumun,https://samehadaku.email/anime/kimetsu-no-yaiba-season-4-hashira-geiko-hen/,8.07,"54,494",Action|Fantasy|Historical|Shounen,Japanese 鬼滅の刃 柱稽古編,"Synonyms Kimetsu S4, Kimetsu no Yaiba S4",English Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc,Status Completed,Type TV,Source Manga,Duration 24 min. per eps,Total Episode 8,Season Spring 2024,Studio ufotable,"Producers Aniplex, Shueisha","Released:  May 12, 2024 to Jun 30, 2024"
https://samehadaku.email/mushoku-tensei-ii-isekai-ittara-honki-dasu-part-2-episode-11/,Mushoku Tensei II Isekai Ittara Honki Dasu Part 2 Episode 11,11,Biasa,https://samehadaku.email/anime/mushoku-tensei-ii-isekai-ittara-honki-dasu-part-2/,8.1,955,Adventure|Drama|Ecchi|Fantasy|Isekai|Reincarnation,Japanese  無職転生 II ～異世界行ったら本気だす～ (第2クール),"Synonyms Jobless Reincarnation: I Will Seriously Try If I Go To Another World, Mushoku Tensei: Isekai Ittara Honki Dasu 2nd Season Part 2",English Mushoku Tensei: Jobless Reincarnation Season 2 Part 2,Status Completed,Type TV,Source Light novel,Duration 24 min per epi,Total Episode 12,Season Spring 2024,Studio Studio Bind,"Producers BS11, Egg Firm, Frontier Works, GREE Entertainment, Hakuhodo DY Music & Pictures, Kadokawa, TOHO animation","Released:  Apr 8, 2024 to Jul 1, 2024"
